pl_orbper,pl_rade,pl_eqt,st_teff,st_rad,st_logg,pl_insol
3.9392211,27.6744,2902.0,8715.0,4.12,3.55,11779.7
4.0157492,6.47219,1417.0,6585.0,2.07,3.94,669.61
2.01976,7.3626,2444.0,7274.6,1.72,4.18,5926.69
8.1995368,1.9226211,577.2199136,4028.0,0.650533,4.55902,26.2353114
1.748054,,,,,,
2.65646,12.1711,1545.0,6135.4,3.98,3.4,948.066
2.65688,,,,,,
4.7201912,15.2105,1609.0,6696.0,1.8,4.08,1112.85
4.03349,23.4514,2400.0,11348.0,6.37,,5512.68
3.3295394,14.3988,1916.0,7965.0,2.35,3.98,2238.0
3.8615978,13.8394,1933.0,7396.0,2.45,3.89,2320.32
3.3448312,21.2012,2277.0,9364.0,1.76,4.32,4468.21
95.174,7.8498891,254.6525048,5723.2,1.51811,3.6,0.9938316
8.8803281,3.20594,777.0,5555.7,0.92,4.49,60.7382
28.580474,3.1455035,545.0001759,5555.7,0.920435,4.49,20.8500726
38.3511223,3.2843583,494.1094771,5555.7,0.920435,4.49,14.086845
6.8674054,2.4024,1157.0,6051.5,1.03,4.48,297.944
14.431887,3.73311,749.0,6051.5,1.03,4.48,52.4908
12.64001,,1434.0,5195.1,,,703.834
10.5739824,9.43898,1007.0,6519.0,1.27,4.36,171.146
9.9783319,2.0515332,1062.3035336,6073.5,1.47131,4.1,300.9646623
4.4247042,8.3621,1293.0,6594.0,1.49,4.23,465.179
2.2222094,1.39527,1864.0,6594.0,1.49,4.23,2005.35
4.7182888,15.2763,1516.0,6112.0,2.74,,876.886
1.0082361,1.7202,1835.0,5795.29,1.13,4.438,1882.94
1.2168732,3.43106,980.0,4634.6,0.78,4.51,153.719
1.4520486,1.404,1125.0,4184.0,0.69,4.57376,266.85
4.731977,6.97384,367.0,4223.45,0.66,4.61744,3.01841
6.1182129,6.1579891,891.1240042,5427.0,0.890109,4.51461,149.0299553
3.0197807,17.9176077,1813.9505159,7128.0,1.58815,4.23768,2558.7198805
14.4204896,4.7909139,942.9968937,6383.0,1.41048,4.24518,186.8796664
1.0697621,1.60037,1590.0,4946.0,0.8,4.53834,1061.92
3.0726434,19.9197757,1793.7963398,7164.0,1.55831,4.25661,2446.8848714
1.4287976,9.00484,5621.0,9224.0,1.65,4.37,165726.0
2.1702725,15.2590586,2652.9602078,9218.0,1.8527499,4.27,11706.9549101
24.2544697,,1749.0,8381.3,,,1556.33
0.33759,2.96097,2725.0,7387.0,1.37,4.39,9164.98
1.67346,5.10182,3304.0,10445.0,2.45,4.09,19786.3
2.5152549,13.4294,2311.0,5915.0,2.11,3.82,4740.94
0.4628844,1.3543237,723.3961549,3043.0,0.188624,5.09707,64.718104
0.70902,5.18865,4453.0,8999.0,2.36,4.05,65312.0
2.237462,10.2256,2085.0,7050.0,1.66,4.19,3143.23
1.9173816,17.5081,1849.0,8129.0,7.39,,1941.36
9.6926509,13.5133,1045.0,6012.0,3.51,3.39,198.127
1.7753644,9.49405,2597.0,9598.0,3.23,3.81,7558.32
1.8286961,21.4433,3235.0,6046.3,1.23,4.43,18194.7
14.8626982,26.5090911,962.2429589,5705.0,1.73364,3.97,202.6095767
2.0881134,5.41738,2665.0,6255.8,1.7,4.11,8383.12
1.25562,2.95064,2024.0,5717.0,1.72,3.97,2790.4
7.6047417,6.14418,1948.0,9139.0,1.8,4.29,2393.29
4.8173797,1.71137,672.0,4651.0,0.69,4.56937,33.919
5.2651271,11.2446,1993.0,8728.0,1.7,4.32,2619.14
5.0095595,36.2553,1883.0,6527.0,1.75,4.11,2088.59
6.1600888,8.22262,964.0,5772.0,1.55,4.07,143.457
3.8529998,15.4014,1604.0,6893.4,1.57,4.22,1099.44
1.06884,10.3628,3736.0,9222.0,4.94,3.42,32361.2
5.4561177,5.78741,1480.0,7465.0,1.51,4.31,796.96
1.7380504,4.42263,1476.0,6026.0,1.45,4.16,787.969
1.99143,,5058.0,9458.2,,,108701.0
5.7785318,42.6903,1921.0,8224.0,2.92,3.81,2264.51
1132.0244686,30.6957,1283.0,5984.0,2.07,3.98,449.947
6.1982658,7.84585,,5722.0,1.11,4.35582,234.343
1.41072,8.4993,1863.0,5197.0,3.84,,2001.09
6.5601782,28.2675,3318.0,9976.0,2.62,4.01,20126.7
0.44482,10.8884,3038.0,7184.0,1.88,4.1,14152.2
1.532703,10.8699,3568.0,6023.1,1.39,4.24,26916.4
0.7131492,4.89712,3234.0,5128.9,1.93,3.88,18159.7
4.52318,,,,,,
25.8386422,4.31235,667.0,5769.0,1.03,4.43,32.9135
0.78381,3.89595,2743.0,7842.0,1.72,4.22,9401.36
4.4652986,14.5331,1118.0,6051.2,1.18,4.35,259.687
3.062624,,1053.0,5086.8,,,204.269
11.0708575,2.3337648,554.9934842,4356.0,0.700727,4.53491,22.4219066
2.6380089,12.8098,3551.0,7495.0,2.5,3.88,26423.9
2.7260173,4.98036,2317.0,5256.0,0.79,4.59,4788.29
2.86876,8.48351,1983.0,8342.0,2.65,3.9,2571.69
0.5590256,4.22851,1866.0,,1.35,,2015.68
2.958148,4.47387,2311.0,6294.0,1.58,4.13,4739.26
0.98736,3.41784,1987.0,6301.3,1.69,4.07,2591.32
3.99307,6.35126,1667.0,4731.1,0.93,4.35,1282.52
8.6795072,24.132,1366.0,6057.0,1.14,4.43,578.958
6.5560604,13.1465,1588.0,8918.0,4.58,3.51,1056.97
1.3812787,5.91488,3488.0,6483.0,1.38,4.28,24595.6
2.2813432,12.7387194,2221.9981475,6174.0,2.35511,4.27404,5760.9720984
5.48923,11.8401,1987.0,6004.0,1.62,4.06,2592.62
7.3845072,23.6091,,6149.2,1.43,,514.397
0.43889,6.69456,3049.0,7111.0,2.32,3.91,14357.3
2.3359622,18.3852989,2362.6020308,7577.0,2.0780001,4.05,7363.4830838
6.3170657,2.4720516,822.8089031,5180.0,0.83031,4.54308,108.3220651
4.5057387,1.7133121,920.906304,5180.0,0.83031,4.54308,169.9741138
1.2273079,3.6075647,2575.4100491,6906.0,4.12041,4.438,10396.9641276
8.0970819,2.6354043,388.1291894,3391.0,0.381586,4.84373,5.3632275
,3.492429,272.9870031,5780.0,0.604385,4.64751,1.3124685
2.3691849,1.614201,1160.0492093,5780.0,0.604385,4.64751,427.9831307
5.13002,8.86428,1501.0,5430.7,1.58,4.4,842.866
2.0439268,1.0924808,660.3898166,3407.0,0.473603,4.7606,44.9492524
16.5379864,2.51948,751.0,5781.0,1.03,4.43068,53.0216
11.0619937,1.6184944,304.152939,3248.0,0.275364,4.95407,2.0225025
6.5886877,2.12746,646.0,4920.0,0.71,4.64,28.9612
4.3135263,1.17405,963.0,4920.0,0.71,4.64,142.833
2.6794168,13.6925582,1444.134709,6075.0,1.14394,4.38,1027.9022729
3.6231364,18.4921,1306.0,6458.8,1.35,4.32,483.742
18.712253,10.3984,1008.0,6125.0,1.27,4.29,171.765
6.3768174,,1469.0,6393.0,,,774.775
2.7759678,15.4018,1761.0,6140.0,1.24,4.32,1597.59
0.6763235,1.700035,3663.5419408,8475.0,2.9486499,3.82228,42572.1587375
2.8997405,10.0433,1015.0,5224.0,0.82,4.55801,176.587
0.8533534,12.600718,1026.213105,3658.0,0.608076,4.438,262.1025386
6.9561134,12.090823,872.4987884,5387.0,0.940037,4.46259,136.9557694
2.8879675,,1279.9105013,5780.0,,4.438,634.2192374
13.001789,3.84805,786.6834253,5914.0,1.00826,4.46,90.515093
2.7556532,6.4145519,967.6926252,4993.0,0.696945,4.66918,207.2386368
4.8962484,3.5246468,796.4215716,4528.99,0.799965,4.48318,95.080851
1.0318213,28.2906,2668.0,5810.6,1.49,4.13,8422.18
0.78999,1.99,2398.0,5558.0,1.1,4.43,5497.38
12.80758,11.4222,643.0,5094.4,0.63,,28.4034
11.35626,12.9372,1731.0,6314.0,2.14,3.87,1493.65
0.6412558,4.841202,2573.9569471,5854.65,1.47292,4.1262,10373.5192117
2.3109689,17.30428,2068.197749,6371.0,1.95411,3.94807,4324.0354536
7.4341456,1.97737,733.0,5064.0,0.78,4.57887,48.0098
2.650232,15.9327,1720.0,7400.0,1.94,4.11,1454.53
6.1095756,2.19963,916.0,5587.0,0.91,4.51,117.102
12.4379715,24.6478297,348.5191947,3275.0,0.476997,4.75761,3.4868062
29.871853,2.4078494,474.9939578,5393.86,0.735511,4.67802,12.0302137
0.6858178,0.9996714,1707.7366899,5142.0,0.82354,4.54622,2010.0397143
0.8675883,1.4302423,1474.8095115,5011.22,0.74524,4.6136,1118.0589981
18.840891,2.00342,868.0,6093.0,1.22,4.32207,94.5008
5.1396666,2.259057,883.3765229,5374.0,0.815924,5.96065,143.9144538
9.4280902,2.49195,623.0,5374.0,0.82,5.96065,25.1545
27.6438617,3.68027,801.0,5873.0,1.62,4.043,68.4355
6.267832,1.99779,1052.0,5950.0,1.15,4.438,203.434
15.5174519,2.43592,1056.0,5780.0,1.34,4.438,207.048
4.6274206,1.43332,1239.4886654,5780.0,1.34,4.438,557.8163511
22.092974,2.33525,790.0,5885.0,1.24,4.27782,64.932
0.4090681,1.1833779,967.4422529,3328.0,0.308799,4.91612,207.0242436
23.5407467,2.11441,564.0,5236.0,0.75,4.63898,16.8576
0.4702719,1.4344026,2147.7419002,5466.0,0.92499,4.48625,5028.6262848
9.8130697,2.67352,1013.0,6240.0,1.06,4.46607,175.261
4.7842093,2.14401,1267.0,6240.0,1.06,4.46607,428.772
1.2456423,3.80598,1695.0,6194.0,1.5,4.16,1370.47
3.4272549,7.7503736,1836.8876704,6338.0,2.0707099,3.9,2690.6140029
10.9115374,18.4382,3198.0,9195.0,3.37,3.75,17372.4
0.46741,7.77804,5361.0,7960.5,1.77,4.23,137211.0
2.1575124,11.8527,2244.0,8326.0,3.87,3.58,4213.12
1.577609,9.73924,2058.0,7856.0,2.91,3.78,2982.64
1.59782,3.59995,1548.0,5037.6,0.79,4.72,955.676
1.23852,7.11712,2736.0,6524.0,3.4,3.5,9304.06
1.1025238,15.8737,5314.0,9218.0,2.0,4.21,132458.0
1.597226,,1559.2651198,,,,1397.0143195
1.76589,4.06597,2509.0,6221.0,1.55,4.13,6579.97
1.36991,11.8886,3254.0,7339.8,3.64,3.56,18625.3
3.66505,7.19016,1352.0,6370.0,2.32,3.81,555.083
2.0560153,17.2767,1839.0,6485.0,1.24,4.37,1899.83
2.25505,,,,,,
1.902606,19.576504,2917.5260913,9918.0,1.82241,4.32,17123.005499
1.0960111,9.05714,,6083.0,1.58,,14474.6
7.00776,8.1288,1161.0,6347.0,1.22,4.23,302.511
6.1461734,6.96236,2649.0,6153.0,1.5,4.15,8177.52
9.155934,2.4949092,727.3657867,5219.0,0.82204,4.55718,66.1504006
6.30556,,,,,,
6.8424983,16.4578474,977.1959895,5766.0,1.1282001,4.438,215.5002138
3.5686777,20.2503751,1387.9223847,6046.0,1.28529,4.26929,876.963913
2.1779407,1.28228,1462.0,5801.89,1.26,4.25132,759.183
2.8791023,12.0920506,1308.6978872,5583.0,1.1145999,4.33946,693.2320081
11.3125266,2.686447,698.0518398,5290.0,0.854841,4.53286,56.1140618
1.4200248,12.5242,1231.0,4910.0,0.77,4.57248,382.328
1.8718991,2.40733,1001.0,4201.0,0.75,4.5079,167.099
5.9711357,1.8721145,525.9795517,3834.0,0.490737,4.74552,18.0882455
15.5324385,2.013576,308.4743596,3382.0,0.369306,4.85532,2.1399188
1.880531,1.4548629,623.5511988,3382.0,0.369306,4.85532,35.7280633
3.0929386,1.2815317,950.5390679,4884.29,0.750598,4.59034,192.9304989
6.7650398,1.39215,789.0,4884.29,0.75,4.59034,64.6487
3.4231002,35.4084057,1900.9587948,5620.9,2.6126101,3.6,3086.1129325
2.5272822,2.2007181,661.896336,3624.0,0.49012,4.74607,45.3608214
20.7724316,3.91576,1060.0,5625.56,0.97,4.46798,209.722
52.5637056,3.28372,542.0,5625.56,0.97,4.46798,14.3711
6.3634106,4.4784698,826.0146095,5103.0,0.859483,4.50257,110.0200699
5.2544884,2.1916,1144.0,5958.0,0.99,4.48217,284.941
5.222621,3.7216015,329.6508495,3453.0,0.275946,4.95337,2.7908584
8.4953513,5.2961699,1813.345207,10012.0,1.88016,4.29876,2555.3062468
1.2174936,12.9438,2361.0,6596.04,1.46,4.2467,5165.92
2.7324809,18.2785375,1809.0414376,6695.0,1.61271,4.17494,2531.1335542
10.1802014,12.3422,1119.0,5623.0,1.04,4.4,261.013
16.6828999,17.1854,550.0,6423.0,2.63,3.74,15.2595
4.86709,7.42915,1272.0,5814.3,1.15,4.34,435.152
3.354053,,2652.2635415,8181.0,,,11694.6627862
2.1853174,14.8742,1952.0,8332.0,4.02,3.54,2412.11
5.7121916,15.4584,1570.0,6720.0,1.79,4.09,1009.66
5.0037857,6.77338,2028.0,6109.0,1.09,4.42,2812.53
1.1623941,8.21669,1723.0,5843.7,2.23,3.82,1464.16
2.9551881,5.60201,989.0,5054.0,6.17,,158.866
0.2666485,1.30468,2072.0,4154.0,0.71,4.53,3064.12
23.28798,14.6492,507.0,5047.0,8.95,,11.0443
0.4721054,1.3988866,3774.0009529,7269.0,1.93752,4.08,47943.4214221
6.98301,13.6402,973.0,5118.0,8.4,,148.818
3.3399432,,1219.3519117,5095.6,,,522.4427099
3.9943,11.9767,1456.0,4939.0,5.11,,746.666
4.4902667,5.56985,1180.0,5899.0,1.23,4.29,322.83
0.86673,3.54647,1739.0,5904.0,1.25,4.31,1519.96
5.147905,18.0411,1760.0,6064.0,2.9,3.57,1594.76
5.0267996,12.9814741,1378.3967823,6434.0,1.4782799,4.21,853.1354811
2.6277641,,1687.0,3294.0,,,1344.6
10.82661,11.5303,1463.0,5113.0,0.68,4.71,760.667
0.8165295,4.12435,5356.0,8911.0,1.85,4.26,136662.0
1.4014167,11.8932,4713.0,8014.0,1.6,4.32,81940.9
4.95898,,528.0,3295.0,,,12.992
5.8574075,13.8892762,1335.1143401,5982.9,1.67987,4.03,750.9220273
1.4147363,,1667.0,4980.0,,,1283.11
1.077774,10.1773,4387.0,7274.0,1.58,4.25,61535.5
2.7536237,11.1685,2565.0,5647.0,2.41,3.68,529.9
1.6534102,6.07704,4329.0,6928.0,1.46,4.29,58331.7
8.66698,27.4804,1998.0,6322.2,2.52,3.77,2647.36
21.216464,13.1431,581.0,5925.0,1.55,4.1,18.9464
,11.3282,,5791.0,1.21,4.29,
2.4611008,12.3334,2685.0,5429.5,1.63,4.01,8632.97
0.783879,9.6813253,2252.7956163,4975.0,5.3874698,,6087.0682501
0.99837,5.29489,1963.0,6082.0,1.13,4.39,2465.96
1.97741,17.5768,4083.0,6742.0,2.11,3.95,46143.6
9.07768,,1571.0,8393.7,,4.01,1012.12
2.51266,13.3617,1478.0,5988.0,2.3,4.08,793.471
4.7947749,18.3428,1574.0,6333.0,2.18,3.86,1021.14
,18.6201,,5865.0,0.97,4.49,
1.8932775,21.043,3814.0,6904.3,2.04,4.05,35143.2
3.77188,10.0329,2363.0,10097.0,4.62,3.52,5181.65
0.88654,24.9348,4438.0,6919.0,4.27,3.36,64431.5
1.83641,10.6176,2722.0,9542.0,5.03,,9124.8
1.80794,20.9267,1349.0,4628.0,8.61,,550.041
12.5343031,8.71775,1292.0,7275.0,2.51,3.91,463.57
3.581083,17.1017,2467.0,9503.0,5.96,,6158.1
35.4028219,21.7639,766.0,7455.0,1.78,4.17,57.342
4.1812866,15.448,1585.0,6146.0,2.31,3.78,1049.28
2.9798592,4.92227,2704.0,9024.0,1.89,4.24,8878.81
6.72694,5.19273,1123.0,6745.0,1.53,4.23,264.81
10.9554897,22.7316,3316.0,8522.0,6.79,,20081.6
0.6171788,7.26341,3260.0,9603.0,3.14,3.83,18771.3
1.5309799,6.01061,1613.0,6298.0,2.38,3.77,1124.09
5.0625809,15.2343,1757.0,7664.0,2.76,3.81,1582.94
9.9385448,,,,,,
0.8229,,4343.0,8078.0,,3.8,59083.0
7.6316384,12.4425,,6338.3,1.49,4.16,212.617
0.50261,6.28067,,6941.0,1.67,,15525.5
0.5175204,,2270.2112839,5095.6,,,6277.4912154
8.905407,12.3602,1092.0,6659.0,1.41,4.29,236.656
3.6458046,2.93272,1011.0,5053.0,0.88,4.48,173.908
8.0637954,9.29431,628.0,5053.0,0.88,4.48,25.9007
1.41853,3.93221,2481.0,6329.0,1.68,4.08,6293.46
6.5344463,15.3823,1559.0,7715.3,2.67,3.96,982.822
2.013653,9.0269074,3580.9202252,10310.0,2.67713,4.01,38859.7127334
6.4902646,3.24146,990.0,5999.0,0.96,4.52,159.69
6.54692,5.62882,1306.0,6034.0,1.12,4.39,483.652
2.590266,9.54526,2985.0,5855.0,3.22,3.45,13184.6
6.74657,16.2785,833.0,5910.7,2.57,3.59,80.0277
5.2273176,,584.0,3593.0,,,19.367
3.7983639,13.7263,,9500.0,2.36,,2113.11
8.2916,6.71582,900.0,5119.0,3.1,,109.067
5.13664,7.04152,2355.0,9238.0,2.32,4.08,5106.92
1.2918334,,,4630.4,,,
1.5166573,7.73846,1954.0,6905.3,2.0,4.03,2422.33
1.13345,3.03424,2159.0,6223.0,1.4,4.23,3611.25
0.71933,3.45648,2210.0,5758.0,1.44,4.21,3964.33
12.6017,3.34292,949.0,5861.6,1.21,4.3,135.068
2.5798051,25.2815,2619.0,6116.5,1.49,4.18,7814.19
5.4499753,5.28759,1499.0,6220.5,1.79,3.99,839.203
1.6256942,32.1007,3151.0,6628.0,3.96,3.43,16378.0
1.67546,6.44889,1506.0,6745.5,1.78,4.09,855.787
7.57193,10.2119,1479.0,9146.0,4.72,3.45,795.635
5.9382163,18.5099,1364.0,6775.5,2.09,3.97,576.071
9.4341589,6.3734064,799.4458445,5450.4,0.938168,4.48,96.5333103
2.09989,10.1564,1263.0,6025.3,1.04,4.46,422.491
1.44127,9.20279,3409.0,8009.0,1.65,4.29,22433.7
1.08697,4.98445,2042.0,5751.0,1.69,4.0,2889.01
0.68601,,,,,,
3.4648951,9.72728,1225.0,8455.3,2.54,3.95,374.648
14.152,10.6751,1148.0,5823.9,1.28,4.6,288.531
0.2580006,6.2776081,5634.0594403,9035.0,2.08687,4.16,238125.9359212
2.27456,13.266,3374.0,6777.0,3.35,3.55,21521.5
0.98999,3.95137,2612.0,6208.0,1.84,3.99,7729.29
1098.2258586,5.13949,93.0,4582.0,0.74,4.55,0.0125876
0.5596691,24.4148,,8368.0,2.3,,149293.0
1099.2560385,23.8658,,8494.0,2.18,,
3.01106,7.20703,1666.0,6516.0,1.63,,1281.74
,21.0557,,4503.5,0.86,4.42,
1.35932,10.3751,3113.0,5421.0,0.94,4.46,15609.5
1.71614,14.1349,1550.0,5511.5,4.92,3.28,958.34
2.0845434,13.4432705,1463.9513087,5638.0,1.10646,4.35,1085.4942586
1.74626,5.62786,3218.0,8348.0,1.8,4.24,17804.9
1.2427,6.05271,1660.0,5624.8,2.14,3.92,1263.34
0.9150623,5.386904,1109.3660254,3810.0,0.701237,4.56875,357.9484179
0.901465,3.4348127,1083.3609617,3896.0,0.611023,4.64192,325.5470241
7.31898,8.79673,1296.0,5926.0,1.3,4.27,468.718
1.9495403,1.3929217,560.7827791,3414.0,0.260187,4.97292,23.3722044
1.8646725,12.8352,2202.0,9898.0,3.4,3.77846,3903.88
37.4590076,20.3559,554.0,5730.0,1.5,4.09817,15.6505
20.0795217,2.7170462,508.9693869,4763.0,0.777584,4.54306,15.8594327
1.8497201,11.2477,,6019.0,1.24,4.438,2139.72
2.1721416,18.0850347,1677.7485906,6198.0,1.30937,4.27912,1872.5289135
3.623909,6.9347137,373.8573643,3514.0,0.414101,4.81377,4.6168393
6.9744232,37.9891,1103.0,5821.7,1.86,3.97,245.906
7.3315684,2.77433,637.0,4871.6,0.84,4.48,27.4026
3.4557863,16.0772,2058.0,8170.0,1.78,4.24,2978.62
7.757643,12.7936991,993.2304197,6038.0,1.91151,3.96,161.5793695
9.1505,11.1497,1132.0,7719.0,3.02,3.74,272.763
3.7649949,17.8182,1367.0,6724.0,1.42,4.29,580.386
0.6664948,3.217,2004.0,5329.0,1.99,3.8,2681.48
3.7628372,17.3305867,1660.7594667,6979.2,1.58746,4.22,1797.8272074
3.10315,,4184.0,9050.3,,3.96,50910.7
,10.4319,,7519.0,1.7,4.22,
5.6318074,4.8217692,1190.3562406,5669.9,1.38826,4.16,474.4919122
2.06313,11.9118,1831.0,6716.5,4.77,3.24,1866.39
1.51233,11.1245,3240.0,9447.0,4.35,3.54,18303.0
1.7498117,8.13315,1520.0,6222.3,1.53,4.15,886.867
1.9734615,16.6678,3193.0,7962.9,3.62,3.6,17275.6
0.73772,4.68288,1853.0,6001.0,1.49,4.14,1958.84
1.1020719,4.33066,1549.0,6011.0,1.73,4.04,958.145
1.2198382,18.2179311,2510.7866744,7398.5,1.60242,4.25,9392.0471009
4.608,7.99698,1445.0,5935.0,1.28,4.29,724.001
0.361112,6.69136,2003.0,6056.9,1.95,3.99,2677.39
5.33155,14.6101,1593.0,5917.0,2.22,3.78,1071.42
6.15952,3.90515,1309.0,6175.9,1.09,4.44,487.519
4.7321735,14.269,1229.0,6739.0,1.56,4.21,379.567
3.46608,20.8363,3450.0,7249.8,3.02,3.69,23536.1
8.7094632,20.9625,1185.0,5597.0,1.59,4.03,327.472
4.7126743,6.97602,691.0,5626.5,1.55,,38.0033
1.0357235,15.828,1691.0,4963.0,7.83,,1358.51
2.4727425,23.6289,2298.0,6057.7,2.13,3.84,4630.82
13.3118,2.67981,901.0,6011.0,0.98,4.5,109.875
2.7684331,4.61938,,5388.0,0.98,,1330.16
2.5287981,2.29951,1083.0,5740.2,1.19,4.3,228.804
16.2016817,2.38101,641.0,5071.0,0.78,4.58,28.0911
2.8641388,15.5276,1373.0,6082.0,1.53,4.13,591.067
5.2469991,5.46087,1381.0,6651.0,1.44,4.27,604.151
0.7438074,9.77911,1790.0,5182.0,4.04,,1705.03
3.9401791,25.3897,1600.0,7170.0,1.51,4.31,1090.26
1.3433022,4.72169,1218.0,6713.0,1.45,4.27,365.857
1.4013505,3.7143,1857.0,5521.0,0.94,4.48,1975.13
2.1679,5.32848,2820.0,10596.0,2.0,4.27,10508.5
2.3866952,9.72386,1936.0,5017.0,4.73,,2334.78
7.764691,15.6068,849.0,5404.7,0.99,4.4,86.3134
1.5982014,2.28827,2451.0,6594.0,1.49,4.23,5992.53
6.453624,1.35756,1423.0,7257.0,1.02,4.64,680.81
1.7126115,2.01928,2285.0,5932.2,1.0,4.48,4528.0
0.7522775,6.75509,,7325.2,1.77,,13651.7
5.8089284,3.79308,1664.0,6406.0,1.27,4.34,1275.72
1.49446,4.21366,2065.0,6587.0,1.43,4.27,3024.1
3.3326189,15.6399082,1590.6670806,5768.2,1.6948299,4.0,1512.9973764
5.0172146,13.5478019,1143.9473896,5930.0,1.10013,4.4,404.711186
2.1436364,18.0537588,1949.0214829,6148.0,1.77061,4.01,3410.2601185
4.5421594,17.3816,1491.0,5939.3,1.73,4.0,821.405
4.2311173,14.6260711,1584.3518526,6671.0,1.6640199,4.14,1489.1126253
12.0557353,2.39173,584.0,5504.0,0.83,4.58,19.3677
15.2521892,2.8346585,860.5738999,5473.0,0.949022,4.46488,129.6204972
8.2491871,8.0476984,264.4172054,2990.0,0.165066,5.13581,1.1552603
12.1582804,1.9160277,326.1491782,3429.0,0.3232,4.90092,2.6741524
0.98933,1.8303854,848.0098579,3455.0,0.465258,4.76798,122.2150262
34.9270483,18.8285063,242.488665,3496.0,0.389199,4.9,0.8171218
1.7729239,14.9468862,1076.8402129,4769.0,0.687841,4.64845,317.7796355
4.076684,17.5223182,1571.9653862,6531.44,1.64302,4.13711,1443.0883389
1.1549925,9.15106,1392.0,4815.0,2.99,,624.87
0.6691449,1.9200407,964.704855,3457.0,0.462408,4.7705,204.6910522
6.7053949,3.7076274,1209.2246588,6141.0,1.45858,4.17616,505.2996309
10.2596322,3.9130735,819.8012135,5734.0,0.978325,4.4674,106.7468895
6.7171913,22.875658,1484.8121463,5843.0,2.3529,3.7177,1148.7011293
9.1238101,2.0471844,890.69861,5470.16,1.1485,4.30008,148.7455904
2.2554459,11.0535293,1579.7828847,5817.0,1.29661,4.23,1472.0095217
1.4079369,,1626.2264571,5780.0,,4.438,1652.8943345
16.7368995,2.88015,834.0,5759.0,1.0,4.44767,80.3869
17.7286608,4.9572307,909.5495957,6554.0,1.45796,4.24316,161.7433903
32.2079698,7.3178089,793.0,6554.0,1.45796,4.24316,72.9642265
1.766692,1.5574734,700.8548645,3474.0,0.46126,4.77152,57.0208084
3.7701296,5.4800266,953.4195932,5058.0,0.81833,4.53907,195.2881696
3.1342946,1.7992966,618.3628631,3575.0,0.516105,4.72334,34.5537033
2.5005291,3.1713853,491.6465759,3181.0,0.280475,4.94798,13.8080731
10.716524,2.34185,587.0,4067.0,0.65,4.50609,19.7169
10.9568722,21.7036,2489.0,7106.5,2.5,,6376.83
1.8347892,,,5286.9,,,
3.2786617,3.61232,1243.0,5411.0,1.15,4.29,396.593
1112.7562924,20.062,1388.0,6324.0,1.26,4.34,617.103
5.6309047,7.00844,1933.0,5304.0,0.79,4.6,2320.13
0.6803433,8.1888041,4165.8164478,7325.5,2.97877,3.71,71174.0244493
5.8775548,2.1822904,1031.1383185,5977.0,1.00568,4.47,267.1706249
3.3985674,1.18609,1288.0,5977.0,1.01,4.47,456.908
5.0611315,9.1484302,1002.9601068,5254.0,1.00217,4.45,239.1418795
1.3561596,4.12493,2908.0,6375.0,1.86,4.0,11881.9
2.0492064,,,,,,
2.6093167,11.4272,,7235.0,1.78,,526.719
2.37532,13.5855,3490.0,7895.7,2.11,4.06,24634.5
11.835079,2.5354,750.0,6225.0,1.34,5.06078,52.6622
1.76406,12.3762,3961.0,6481.7,2.03,,40901.7
1.69433,5.20733,2165.0,7185.0,2.0,4.04,3651.29
3.32125,25.5824,,7174.0,1.76,,12389.8
2.363311,2.74038,1697.0,5420.0,1.04,4.38,1379.02
2.6800536,2.3437,1198.0,5550.0,1.07,4.37,342.997
4.4531846,,1027.0,5766.0,,,184.842
40.7501028,10.1271,544.0,6453.0,1.31,5.20004,14.5514
10.9836724,2.35616,1043.0,6453.0,1.31,5.20004,196.694
123.0586028,2.9538423,443.4993569,6453.0,1.31225,5.20004,9.1430897
8.13664,11.75,649.0,4913.0,3.96,,29.5076
3.8954139,5.15915,1359.0,6064.0,1.89,3.94,566.299
1.08625,4.65122,2226.0,5562.6,1.4,,4081.88
7.45494,15.1922,1303.0,5029.7,2.45,,479.468
3.133084,10.3743,1922.0,7478.0,2.06,4.05,2269.81
3.1915257,16.4091,1626.0,6673.0,1.69,4.13,1161.72
0.6435807,4.8452813,2608.950134,5919.7,1.49305,4.12,10949.2435224
13.7058173,20.2141,,8001.0,2.05,,350.05
0.6565741,5.01154,2309.0,5235.5,2.68,,4719.59
2.31446,3.40668,1015.0,4801.5,0.73,,176.692
4.8026561,1.4202459,370.455897,3231.0,0.213459,5.04064,4.4510969
1.5379237,8.73996,1677.0,5672.5,0.93,4.51,1313.48
2.7347651,17.805,1808.0,6767.9,1.77,4.1,1775.39
3.057524,2.4878486,848.2229732,4402.0,0.695095,4.59,122.3379291
17.6671687,1.87042,462.0,4813.0,0.69,4.38,7.60884
29.7975205,1.60982,374.0,4813.0,0.69,4.38,3.2713
12.1623316,1.15643,638.0,4813.0,0.69,4.38,27.5458
3.9766833,0.757588,855.0,4813.0,0.69,4.38,89.0886
7.9076222,0.969819,720.0,4813.0,0.69,4.38,44.8107
19.428419,2.4616462,582.3179815,5366.0,0.835173,4.56253,27.1745153
10.9406641,1.36492,503.0,4324.0,0.61,4.697,10.665
21.2690422,1.87711,770.0,5707.0,1.16,4.31886,58.618
4.2660553,3.30511,506.0,3281.0,0.32,4.90415,10.8837
22.3417286,2.54102,598.0,6179.0,1.14,4.3969,21.2584
